dur_code,ingr_code_a,ingr_code_b,prohibit_content,notification_date,rule_version,source_ref
USJNT_TABOO,D000202,D000517,"맥각독성(혈관경련, 말단 및 기타조직 허혈)",2009-12-03,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000007,D000150,진정작용이나 호흡억제를 증가 또는 연장,2009-12-03,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000082,D000759,"심부정맥, 경우에 따라 심정지",2009-12-03,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000137,D000560,부정맥 또는 심정지,2009-12-03,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000181,D000498,혈압강하작용 증강,2009-12-03,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000434,D000498,혈압강하작용 증강,2009-12-03,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000035,D000213,QT 간격 연장,2009-12-03,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000213,D000516,QT 간격 연장,2009-12-03,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000213,D000800,QT 간격 연장,2009-12-03,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000213,D000353,QT 간격 연장,2009-12-03,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000213,D000336,QT 간격 연장,2009-12-03,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000141,D000795,"세로토닌 증후군(간대성 근경련, 진전, 편무도병, 조화운동불능, 말더듬증 고열, 정신상태 변화등)",2009-12-03,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000141,D000701,"세로토닌 증후군(간대성 근경련, 진전, 편무도병, 조화운동불능, 말더듬증 고열, 정신상태 변화등)？",2009-12-03,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000141,D000505,"세로토닌 증후군(간대성 근경련, 진전, 편무도병, 조화운동불능, 말더듬증 고열, 정신상태 변화등)",2009-12-03,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000141,D000714,"세로토닌 증후군(간대성 근경련, 진전, 편무도병, 조화운동불능, 말더듬증 고열, 정신상태 변화등)",2009-12-03,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000498,D000569,혈압강하작용 증강,2009-12-03,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000128,D000498,혈압강하작용 증강,2009-12-03,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000628,D000747,"맥각독성(혈관경련, 말단 및 기타조직 허혈)",2009-12-03,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000128,D000572,혈압강하작용 증강,2009-12-03,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000256,D000747,"맥각독성(혈관경련, 말단 및 기타조직 허혈)",2009-12-03,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000373,D000747,"맥각독성(혈관경련, 말단 및 기타조직 허혈)",2009-12-03,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000171,D000747,"약리적 상가작용에 의해, 혈압 상승 및 맥각중독(에르고티즘)(말초혈관수축 증가)의 위험성을 증가",2009-12-03,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000429,D000552,"고열, 경직, 간대성근경련, 정신상태 변화 등",2010-05-25,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000139,D000552,"고열, 경직, 간대성근경련, 정신상태 변화 등",2010-05-25,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000139,D000277,"고혈압위기, 이상고열증, 근간대경련, 격월성 발작, 정신착란, 혼수 등",2010-05-25,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000429,D000505,고혈압위기 유발,2010-05-25,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000139,D000505,고혈압위기 유발,2010-05-25,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000429,D000792,중추 흥분상태 증가,2010-05-25,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000139,D000792,중추 흥분상태 증가,2010-05-25,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000429,D000714,혈압상승 위험 유발,2010-05-25,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000139,D000714,혈압상승 위험 유발,2010-05-25,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000429,D000701,혈압상승 위험,2010-05-25,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000139,D000701,혈압상승 위험,2010-05-25,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000429,D000795,혈압상승 위험,2010-05-25,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000139,D000795,혈압상승 위험,2010-05-25,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000429,D000811,혈압변동의 위험,2010-05-25,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000139,D000811,혈압변동의 위험,2010-05-25,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000171,D000429,졸미트립탄의 혈중농도 증가,2010-05-25,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000745,D000747,"상가적인 혈관수축반응, 혈압상승",2010-05-25,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000287,D000745,"상가적인 혈관수축반응, 혈압상승",2010-05-25,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000650,D000745,"상가적인 혈관수축반응, 혈압상승",2010-05-25,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000171,D000745,"상가적인 혈관수축반응, 혈압상승",2010-05-25,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000505,D000701,판막심장병 위험,2010-05-25,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000505,D000795,판막심장병 위험,2010-05-25,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000505,D000714,판막심장병 위험,2010-05-25,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000701,D000795,판막심장병 위험,2010-05-25,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000701,D000714,판막심장병 위험,2010-05-25,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000714,D000795,판막심장병 위험,2010-05-25,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000007,D000395,"진정작용의 증가 및 연장, 호흡저하판막심장병 위험",2010-05-25,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000007,D000626,"진정작용의 증가 및 연장, 호흡저하판막심장병 위험",2010-05-25,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000003,D000007,"진정작용의 증가 및 연장, 호흡저하판막심장병 위험",2010-05-25,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000178,D000712,과도한 진정 및 호흡억제,2010-05-25,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000059,D000377,리튬독성증강,2010-11-02,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000202,D000626,"맥각독성(혈관경련, 말단 및 기타조직 허혈 등) 위험 증가",2010-11-02,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000202,D000405,"맥각독성(혈관경련, 말단 및 기타조직 허혈 등) 위험 증가",2010-11-02,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000202,D000747,"맥각독성(혈관경련, 말단 및 기타조직 허혈 등) 위험 증가",2010-11-02,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000202,D000742,"맥각독성(혈관경련, 말단 및 기타조직 허혈 등) 위험 증가",2010-11-02,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000150,D000699,아타자나비르의 혈중농도 감소,2023-07-05,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000150,D000153,아타자나비르의 혈중농도 감소,2023-07-05,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000150,D000204,아타자나비르의 혈중농도 감소,2023-07-05,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000150,D000301,아타자나비르의 혈중농도 감소,2010-11-02,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000150,D000386,아타자나비르의 혈중농도 감소,2023-07-05,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000150,D000168,아타자나비르의 혈중농도 감,2023-07-05,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000003,D000084,다폭세틴 농도 상승,2010-11-02,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000125,D000560,부정맥 또는 심정지,2010-11-02,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000185,D000560,부정맥 또는 심정지,2010-11-02,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000082,D000137,부정맥 또는 심정지,2010-11-02,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000070,D000082,부정맥 또는 심정지,2010-11-02,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000082,D000477,부정맥 또는 심정지,2010-11-02,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000082,D000125,부정맥 또는 심정지,2010-11-02,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000082,D000514,부정맥 또는 심정지,2010-11-02,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000082,D000185,부정맥 또는 심정지,2010-11-02,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000082,D000521,부정맥 도는 심정지,2010-11-02,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000082,D000155,부정맥 또는 심정지,2010-11-02,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000084,D000429,"세로토닌성 증후군(고혈압, 고열, 간대성 근경련, 정신상태 변화 등)",2010-11-02,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000084,D000139,"세로토닌성 증후군(고혈압, 고열, 간대성 근경련, 정신상태 변화 등)",2010-11-02,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000084,D000650,"세로토닌성 증후군(고혈압, 고열, 간대성 근경련, 정신상태 변화 등)",2010-11-02,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000246,D000569,동일계열 병용투여 금기,2010-11-02,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000246,D000434,동일계열 병용투여 금기,2010-11-02,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000128,D000246,동일계열 병용투여 금기,2010-11-02,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000181,D000569,동일계열 병용투여 금기,2010-11-02,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000128,D000181,동일계열 병용투여 금기,2010-11-02,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000128,D000569,동일계열 병용투여 금기,2010-11-02,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000128,D000434,동일계열 병용투여 금기,2010-11-02,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000181,D000434,동일계열 병용투여 금기,2010-11-02,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000434,D000569,동일계열 병용투여 금기,2010-11-02,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000029,D000777,혈전형성,2010-12-17,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000590,D000777,혈전형성,2010-12-17,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000520,D000777,혈전형성,2010-12-17,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000324,D000600,저혈당 또는 혼수,2010-12-17,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000604,D000798,신독성 및 청각독성증강,2010-12-17,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000075,D000798,신독성 및 청각독성증강,2010-12-17,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000202,D000322,"맥각독성(혈관경련, 말단 및 기타조직 허혈 등) 위험 증가",2010-12-17,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000322,D000747,"맥각독성(혈관경련, 말단 및 기타조직 허혈 등) 위험 증가",2010-12-17,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000517,D000747,"맥각독성(혈관경련, 말단 및 기타조직 허혈 등) 위험 증가",2010-12-17,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000395,D000747,"맥각독성(혈관경련, 말단 및 기타조직 허혈 등) 위험 증가",2010-12-17,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000405,D000747,"맥각독성(혈관경련, 말단 및 기타조직 허혈 등) 위험 증가",2010-12-17,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000742,D000747,"맥각독성(혈관경련, 말단 및 기타조직 허혈 등) 위험 증가",2010-12-17,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000558,D000747,"맥각독성(혈관경련, 말단 및 기타조직 허혈 등) 위험 증가",2010-12-17,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000338,D000719,심실운동 특히 Torsade de pointes에 대한 위험 증가,2010-12-17,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000158,D000758,두개내 고혈압,2010-12-17,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000127,D000488,두개내 고혈압,2010-12-17,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000019,D000158,두개내 고혈압,2010-12-17,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000020,D000712,신경학적 또는 기타 독성의 빈도 및 강도가 증가,2010-12-17,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000419,D000763,횡문근융해증/근육병증 및 이에 수반되는 급격한 신기능악화,2010-12-17,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000419,D000712,횡문근융해증/근육병증 및 이에 수반되는 급격한 신기능악화,2010-12-17,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000003,D000419,횡문근융해증/근육병증 및 이에 수반되는 급격한 신기능악화,2010-12-17,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000405,D000419,근병증 및 횡문근융해,2010-12-17,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000151,D000581,고칼슘혈증,2011-09-29,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000151,D000175,고칼슘혈증,2010-12-17,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000151,D000188,고칼슘혈증,2010-12-17,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000175,D000581,고칼슘혈증,2011-09-29,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000188,D000581,고칼슘혈증,2011-09-29,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000175,D000188,고칼슘혈증,2010-12-17,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000565,D000731,고칼륨혈증,2010-12-17,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000159,D000565,고칼륨혈증,2010-12-17,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000028,D000281,신장청소율을 감소시켜 양쪽 약물 모두 혈장농도 상승,2011-01-31,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000150,D000161,"골수기능 억제,설사 등 부작용 증강",2011-01-31,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000142,D000696,경련 발생,2011-05-12,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000020,D000626,Blonanserin 농도의 증가로 신경학적 또는 기타의 독성 가능성 증가,2011-05-12,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000202,D000407,혈압상승 및 맥각독성(말초혈관수축 증가)의 위험성 증가,2011-05-12,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000407,D000747,"맥각독성(혈관경련, 말단 및 기타조직 허혈)",2011-05-12,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000626,D000747,"맥각독성(혈관경련, 말단 및 기타조직 허혈)",2011-05-12,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000031,D000716,신세뇨관에서 Methotrexate 배설이 지연되어 Methotrexate의 혈액학적 독성 증가,2011-05-12,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000696,D000716,신세뇨관에서 Methotrexate 배설이 지연되어 Methotrexate의 혈액학적 독성 증가,2011-05-12,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000672,D000716,신세뇨관에서 Methotrexate 배설이 지연되어 Methotrexate의 혈액학적 독성 증가,2011-05-12,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000309,D000716,신세뇨관에서 Methotrexate 배설이 지연되어 Methotrexate의 혈액학적 독성 증가,2011-05-12,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000716,D000806,신세뇨관에서 Methotrexate 배설이 지연되어 Methotrexate의 혈액학적 독성 증가,2011-05-12,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000030,D000541,길항작용,2011-05-12,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000030,D000620,길항작용,2011-05-12,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000213,D000405,QT 간격 연장,2011-05-12,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000045,D000568,131I 섭취율 저하,2011-05-12,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000407,D000745,추가적인 관상혈관 경련으로 고혈압 및 관상 동맥 협착의 위험성 증가,2011-05-12,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000287,D000407,추가적인 관상혈관 경련으로 고혈압 및 관상 동맥 협착의 위험성 증가,2011-05-12,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000248,D000251,리듬장애를 수반한 발작성 고혈압,2011-05-12,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000201,D000343,QT 간격 연장,2011-05-12,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000343,D000719,QT 간격 연장,2011-05-12,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000213,D000343,QT 간격 연장,2011-05-12,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000201,D000213,QT 간격 연장,2011-05-12,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000213,D000719,QT 간격 연장,2011-05-12,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000173,D000201,QT 간격 연장,2011-05-12,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000173,D000719,QT 간격 연장,2011-05-12,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000173,D000213,QT 간격 연장,2011-05-12,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000003,D000020,Blonanserin 혈중 약물 농도 증가로 작용 증대,2011-05-12,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000434,D000762,Vardenafil의 혈중농도 증가,2011-05-12,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000015,D000279,보센탄의 혈중농도 증가,2011-06-28,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000091,D000716,메토트렉세이트의 혈액학적 독성 증가,2011-06-08,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000350,D000762,근증/횡문근변성의 위험성이 증가,2011-06-28,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000350,D000769,근증/횡문근변성의 위험성이 증가,2011-06-28,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000256,D000350,근증/횡문근변성의 위험성이 증가,2011-06-28,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000350,D000763,근증/횡문근변성의 위험성이 증가,2011-06-28,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000395,D000419,횡문근융해증/근육병증 및 이에 수반되는 급격한 신기능 악화,2011-06-28,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000419,D000626,횡문근융해증/근육병증 및 이에 수반되는 급격한 신기능 악화,2011-06-28,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000150,D000350,근증/횡문근변성의 위험성이 증가,2011-06-28,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000350,D000626,근증/횡문근변성의 위험성이 증가,2011-06-28,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000003,D000350,근증/횡문근변성의 위험성이 증가,2011-06-28,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000004,D000059,리튬 독성 증가,2011-06-28,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000201,D000259,Torsade de pointes 위험 증가,2011-06-28,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000213,D000259,Torsade de pointes 위험 증가,2011-06-28,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000259,D000362,Torsade de pointes 위험 증가,2011-06-28,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000259,D000466,Torsade de pointes 위험 증가,2011-06-28,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000259,D000809,Torsade de pointes 위험 증가,2011-06-28,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000259,D000343,Torsade de pointes 위험 증가,2011-06-28,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
USJNT_TABOO,D000259,D000319,Torsade de pointes 위험 증가,2011-06-28,MFDS-DUR-INGREDIENT,https://www.data.go.kr/data/15056780/openapi.do
